 Noise_0.0 Noise_0.1 Noise_0.5 Noise_1.0 Noise_3.0
Train 0.0 0.0 0.0 0.0 0.0
Cross 0.19032258064516117 0.2094758064516129 0.1899193548387096 0.2348790322580645 0.3485887096774194
std 0.119456963719414 0.08058566353597779 0.10572016236995503 0.09716612502965134 0.055655387092202795
Test 0.22499999999999998 0.22499999999999998 0.25 0.22499999999999998 0.44999999999999996
Depth 27 78 29 43 65
Class_errors "{1: 0.23076923076923073, 0: 0.2142857142857143}" "{1: 0.2692307692307693, 0: 0.1428571428571429}" "{1: 0.3076923076923077, 0: 0.1428571428571429}" "{1: 0.2692307692307693, 0: 0.1428571428571429}" "{1: 0.5769230769230769, 0: 0.2142857142857143}"
