 Noise_0.0 Noise_0.1 Noise_0.5 Noise_1.0 Noise_3.0
Train 0.0 0.0 0.0 0.0 0.0
Cross 0.2338709677419354 0.23991935483870963 0.23951612903225805 0.22056451612903216 0.23306451612903223
Test 0.32499999999999996 0.275 0.275 0.30000000000000004 0.30000000000000004
Trees 50 50 100 100 100
Depth 90 90 75 90 25
Class_errors "{0: 0.1333333333333333, 1: 0.43999999999999995}" "{0: 0.19999999999999996, 1: 0.31999999999999995}" "{0: 0.1333333333333333, 1: 0.36}" "{0: 0.19999999999999996, 1: 0.36}" "{0: 0.1333333333333333, 1: 0.4}"
