 Noise_0.0 Noise_0.1 Noise_0.5 Noise_1.0 Noise_3.0
Train 0.0 0.0 0.0 0.0 0.0
Cross 0.20846774193548379 0.22096774193548385 0.2276209677419354 0.2080645161290322 0.22721774193548383
Test 0.35 0.30000000000000004 0.275 0.35 0.32499999999999996
Trees 100 150 100 50 150
Depth 90 50 10 50 10
Class_errors "{1: 0.5185185185185186, 0: 0.0}" "{1: 0.37037037037037035, 0: 0.15384615384615385}" "{1: 0.37037037037037035, 0: 0.07692307692307687}" "{1: 0.4814814814814815, 0: 0.07692307692307687}" "{1: 0.4444444444444444, 0: 0.07692307692307687}"
