 Noise_0.0 Noise_0.1 Noise_0.3 Noise_0.5 Noise_0.8 Noise_1.0
Train 0.022953659592897413 0.031615417929839795 0.031615417929839795 0.05586834127327844 0.10090948462537896 0.1329579904720658
Cross 0.05284048706925659 0.05370403715291061 0.06755985204858694 0.08055324225168248 0.13382775514491285 0.17712830208497454
std 0.008684642913412421 0.0026217860706595486 0.00430161981288496 0.002563640865200667 0.008286629603787343 0.010750485793813325
Test 0.04325259515570934 0.04152249134948094 0.05882352941176472 0.07958477508650519 0.1505190311418685 0.16435986159169547
Trees 5 5 5 5 5 5
Class_errors "{'KI': 0.03731343283582089, 'BC': 0.0, 'OV': 0.022222222222222254, 'GBM': 0.0, 'LU': 0.06896551724137934, 'U': 0.6875}" "{'KI': 0.04477611940298509, 'BC': 0.0, 'OV': 0.022222222222222254, 'GBM': 0.0, 'LU': 0.06034482758620685, 'U': 0.625}" "{'KI': 0.05970149253731338, 'BC': 0.012605042016806678, 'OV': 0.022222222222222254, 'GBM': 0.0, 'LU': 0.09482758620689657, 'U': 0.6875}" "{'KI': 0.08955223880597019, 'BC': 0.004201680672268893, 'OV': 0.11111111111111116, 'GBM': 0.03448275862068961, 'LU': 0.14655172413793105, 'U': 0.625}" "{'KI': 0.11940298507462688, 'BC': 0.01680672268907568, 'OV': 0.4444444444444444, 'GBM': 0.13793103448275867, 'LU': 0.24137931034482762, 'U': 0.9375}" "{'KI': 0.23134328358208955, 'BC': 0.008403361344537785, 'OV': 0.4222222222222223, 'GBM': 0.1724137931034483, 'LU': 0.23275862068965514, 'U': 0.6875}"
Important_labels "['V3', 'V18', 'V29', 'V30', 'V64', 'V136', 'V194', 'V217', 'V289', 'V299', 'V317', 'V418', 'V453', 'V507', 'V543', 'V657', 'V803', 'V843', 'V850', 'V907', 'V1028', 'V1103', 'V1128', 'V1138', 'V1183', 'V1263', 'V1286', 'V1366', 'V1498', 'V1530', 'V1580', 'V1654', 'V1658', 'V1662', 'V1687', 'V1744', 'V1799', 'V1829', 'V1846', 'V1871', 'V1923', 'V1936']" "['V3', 'V18', 'V29', 'V30', 'V83', 'V143', 'V194', 'V217', 'V266', 'V299', 'V317', 'V453', 'V470', 'V507', 'V543', 'V657', 'V843', 'V850', 'V904', 'V907', 'V908', 'V938', 'V1069', 'V1098', 'V1103', 'V1126', 'V1138', 'V1183', 'V1263', 'V1286', 'V1378', 'V1498', 'V1530', 'V1533', 'V1545', 'V1654', 'V1662', 'V1744', 'V1829', 'V1836', 'V1871', 'V1881', 'V1923', 'V1936']" "['V3', 'V18', 'V29', 'V35', 'V64', 'V194', 'V217', 'V268', 'V418', 'V494', 'V539', 'V542', 'V568', 'V657', 'V691', 'V704', 'V803', 'V843', 'V850', 'V906', 'V908', 'V1005', 'V1098', 'V1101', 'V1126', 'V1132', 'V1138', 'V1160', 'V1183', 'V1286', 'V1375', 'V1406', 'V1530', 'V1654', 'V1662', 'V1727', 'V1744', 'V1799', 'V1829', 'V1858', 'V1871', 'V1936', 'V1971']" "['V3', 'V16', 'V29', 'V69', 'V194', 'V217', 'V246', 'V292', 'V317', 'V395', 'V428', 'V453', 'V539', 'V568', 'V657', 'V704', 'V750', 'V843', 'V850', 'V908', 'V940', 'V980', 'V1017', 'V1101', 'V1126', 'V1138', 'V1152', 'V1286', 'V1333', 'V1375', 'V1490', 'V1580', 'V1644', 'V1654', 'V1657', 'V1662', 'V1744', 'V1799', 'V1829', 'V1841', 'V1856', 'V1871', 'V1877', 'V1881', 'V1936']" "['V3', 'V29', 'V64', 'V83', 'V87', 'V128', 'V158', 'V217', 'V317', 'V395', 'V446', 'V494', 'V539', 'V568', 'V657', 'V803', 'V850', 'V908', 'V922', 'V1101', 'V1173', 'V1286', 'V1332', 'V1490', 'V1510', 'V1517', 'V1530', 'V1580', 'V1654', 'V1657', 'V1662', 'V1669', 'V1673', 'V1723', 'V1744', 'V1760', 'V1799', 'V1812', 'V1871', 'V1877', 'V1936', 'V1971']" "['V3', 'V29', 'V63', 'V64', 'V77', 'V87', 'V175', 'V194', 'V262', 'V297', 'V307', 'V317', 'V333', 'V395', 'V401', 'V539', 'V568', 'V618', 'V627', 'V657', 'V673', 'V744', 'V803', 'V1005', 'V1017', 'V1089', 'V1101', 'V1147', 'V1193', 'V1286', 'V1406', 'V1432', 'V1517', 'V1575', 'V1580', 'V1654', 'V1662', 'V1673', 'V1744', 'V1760', 'V1768', 'V1799', 'V1829', 'V1846', 'V1871', 'V1877', 'V1936']"
Importance_value "[0.25133620623220476, 0.04116480419919414, 0.0036826782998490726, 0.004935326757932041, 0.0023239057145069274, 0.0008044285055032946, 0.0015095399891324399, 0.003635748480027264, 0.000682271775835391, 0.00024947938157261106, 0.0014529929142753925, 0.042399785388425364, 0.0015137488638794713, 0.0012382764351018347, 0.0009658117879107508, 0.03222454552751699, 0.001683555898932986, 0.004081327053761613, 0.0029240643567635095, 0.0002990229990700826, 0.00019431827174273193, 0.0010571934000260228, 0.002331308644887913, 0.004712097406521472, 0.007132452984429194, 0.0007494163973858339, 0.010231392129139254, 0.0004096537180690264, 0.0005477729386242923, 0.007294420562636817, 0.0006399990928470049, 0.008648841525362928, 0.00097544838104603, 0.0024452754183857408, 0.0010084186788875172, 0.21210953564088028, 0.0005834667741713742, 0.0003433406800726873, 0.008237583031612363, 0.11362083159105277, 0.0006194323541345688, 0.2170002798166883]" "[0.2498035586661763, 0.04016600455814622, 0.004437072970229628, 0.005525430170017023, 0.032384534836935965, 0.0008542218772156244, 0.0014494242994523001, 0.008082016740245637, 0.0012119669882352344, 0.00020495537680210616, 0.001791274434760142, 0.0013919585072088756, 0.0009564128463375758, 0.0012487688679568344, 0.0019199113549773848, 0.04274067556779896, 0.0026449129182976308, 0.0045393812338840765, 0.0006707824785985785, 0.0006782211683582982, 0.0007076311941562936, 0.0004980303430701387, 0.0008093480191091692, 0.0010783409618757352, 0.0010979064629035352, 0.00381380015947397, 0.006419504790515489, 0.004338199882932761, 0.0005034789443530666, 0.013873010134289817, 0.00040248481718903133, 0.0004140901576618687, 0.00496695250639014, 0.0025722684257397472, 0.0003382608558245622, 0.006237982290584075, 0.0021476153198437824, 0.20943082562660892, 0.0008904965651332642, 0.002231599239975039, 0.11390531403695608, 0.0007031953150697643, 0.0007233806589954293, 0.21919479742971393]" "[0.24004169191027713, 0.0182725111783841, 0.005134936799031001, 0.0003156044577412671, 0.0004926288210132226, 0.0018650137617955784, 0.006161656627629507, 0.00024261077330985868, 0.0012303011348067953, 0.0020228168440716153, 0.1340184735970611, 0.0022088742009297693, 0.0004108737448966104, 0.07626505376268826, 0.0009648693111625669, 0.0004335678915616736, 0.0015612800042399818, 0.005479133554344319, 0.003273858739861436, 0.0008573025073252156, 0.000845500950552541, 0.001736383439965393, 0.0002993581764882506, 0.013376647199136393, 0.00690540464090865, 4.731401477742454e-06, 0.013753993745390547, 0.0005581375411114238, 0.006384060075750242, 0.023446541021276364, 0.002269886156697958, 0.0009784802855296259, 0.002453058023210725, 0.004933524086106094, 0.0028241214442009353, 0.0003087313990403637, 0.20753067680617723, 0.0031836782898432593, 0.0003924234569619278, 0.0005480334691930637, 0.1154446583000567, 0.08847249510438075, 0.0020964153644128848]" "[0.21472446799831163, 0.00268374224154339, 0.008983732366828505, 0.0007978475423673991, 0.0009150317693631402, 0.0017883917526698636, 0.0033939522580159597, 0.002282584063232946, 0.0022685996065055078, 0.00034384006148159915, 0.0011226110514930318, 0.0009486895919853245, 0.09953248364846103, 0.0053364141677995, 0.08060815129167044, 0.0007167611300218224, 0.004476125659122959, 0.0031606157142319968, 0.0096216956735349, 0.0008123239985295315, 0.0005884624898206546, 0.000604823441163497, 0.007662286591011741, 0.03030060418794622, 0.00871343872746444, 0.005873985405054582, 0.01427997315269438, 0.010983563597918812, 0.002189011779138676, 0.001976136968792142, 0.0005366046810972192, 0.0016493328891290765, 0.0059045484026014365, 0.011131085069538346, 0.0019590403011124475, 0.0019633085970633037, 0.2003006775379958, 0.0075671259635524965, 0.0021880717017492366, 0.003124616005818609, 0.0014178999245186223, 0.0797572418836585, 0.03294852715083181, 0.0015994817553737005, 0.1202620902077837]" "[0.1809542139914555, 0.014697307110271464, 0.004825499696848328, 0.0008978143784947278, 0.023305728825556822, 0.0025629392253339015, 0.0007167939514111518, 0.007047908956641517, 0.0015986102596785912, 0.002045057714871626, 0.00045210278491044254, 0.011753865155091647, 0.04003447859073796, 0.019299364089129016, 0.028191776003831034, 0.0032935709549155737, 0.005154591539367966, 0.0005155256402216803, 0.0006811240097179542, 0.02548237293200061, 0.05765551418344606, 0.007190384562446266, 0.0002354432722630283, 0.00048708727198127917, 0.0008983206674167789, 0.01725907422748271, 0.002779108173562567, 0.0027667701446878624, 0.0405671419770288, 0.005298329101085639, 0.0031857980226159995, 0.0011317372323495806, 0.05878434699837546, 0.0008891983965656619, 0.16615834702059737, 0.006702918666466595, 0.011230070335654627, 0.002108399959677387, 0.061552866372783586, 0.0466411341380093, 0.12093579160113056, 0.012031571863885307]" "[0.1514376816645468, 0.030192827429863966, 0.002314047099502291, 0.009476002645098725, 0.011403152965906507, 0.021479355730861453, 0.001173685412482507, 0.0006672778657585766, 0.001108491687566255, 0.00040473631686311343, 0.008514902424480247, 0.0022742728055086966, 0.0004132720003992157, 0.0008316905843469541, 0.012518789220633696, 0.043270391032300945, 0.01967432160502043, 0.0012906866557700054, 0.015701294699091664, 0.06224863090370808, 0.005633772502292081, 0.000297814172558544, 0.023905214202044837, 0.009459212680461914, 0.010791093762198181, 0.00828774030373867, 0.030041548745940175, 0.003578226409706249, 0.006064141436734564, 0.010884678802390173, 0.0022414656161407367, 0.005400288699314788, 0.01899520450935203, 0.007469940496025118, 0.0029816237769897114, 0.013008735399457164, 0.0011461610724165636, 0.029383649826674255, 0.16022052862747177, 0.013564752858904766, 0.0013367871282070612, 0.013203958233871256, 0.0028920138338871426, 0.0035805688881352686, 0.054121200159964224, 0.034281267663291905, 0.13083289944212065]"
