 Noise_0.0 Noise_0.1 Noise_0.5 Noise_1.0 Noise_3.0
Train 0.0 0.0 0.0 0.0 0.0
Cross 0.20302419354838708 0.17056451612903223 0.2026209677419354 0.2153225806451612 0.3344758064516129
std 0.11266463846134415 0.07593449635529671 0.032383827427840746 0.06119408297248086 0.08814058660619456
Test 0.30000000000000004 0.25 0.35 0.32499999999999996 0.44999999999999996
Depth 81 47 19 24 4
Class_errors "{1: 0.23809523809523814, 0: 0.368421052631579}" "{1: 0.1428571428571429, 0: 0.368421052631579}" "{1: 0.33333333333333337, 0: 0.368421052631579}" "{1: 0.38095238095238093, 0: 0.26315789473684215}" "{1: 0.47619047619047616, 0: 0.42105263157894735}"
