 Noise_0.0 Noise_0.1 Noise_0.5 Noise_1.0 Noise_3.0
Train 0.0 0.0 0.0 0.0 0.0
Cross 0.23366935483870965 0.22701612903225799 0.24596774193548376 0.24536290322580645 0.25161290322580643
Test 0.19999999999999996 0.19999999999999996 0.25 0.19999999999999996 0.25
Trees 100 150 100 100 150
Depth 25 25 90 75 50
Class_errors "{0: 0.16000000000000003, 1: 0.2666666666666667}" "{0: 0.19999999999999996, 1: 0.19999999999999996}" "{0: 0.24, 1: 0.2666666666666667}" "{0: 0.19999999999999996, 1: 0.19999999999999996}" "{0: 0.19999999999999996, 1: 0.33333333333333337}"
