1.385359951603137851e-02,1.152098369419929380e-02,1.904047976012002152e-02,1.803639846743299024e-02,1.385954421633106559e-02,1.188118811881189174e-02,1.126293995859195540e-02,1.308286308286310540e-02,1.178633217993085847e-02,8.191972700037575272e-03,8.660525395212559374e-03,9.063829787234078950e-03,8.415841584158423316e-03,9.237875288683583541e-03,9.528504756270428366e-03,1.019327486595444920e-02,9.239662072032084339e-03,1.021100075784764361e-02
1.041666666666662966e-02,9.237875288683583541e-03,1.386481802426342558e-02,1.109570041608876068e-02,6.928406466512715411e-03,9.900990099009909784e-03,7.798960138648225460e-03,7.698229407236301114e-03,6.930006930006893384e-03,5.671077504725952068e-03,5.773672055427225835e-03,6.929637526652432378e-03,6.435643564356441360e-03,6.004618937644368160e-03,5.630142919012537384e-03,6.930289441500203651e-03,6.158583525789018687e-03,5.835156819839482090e-03
2.924201616006161242e-02,1.344743276283622002e-02,1.341991341991344289e-02,1.200369344413665385e-02,1.385452746165261040e-02,1.385189131592967637e-02,1.327178303519904734e-02,1.259445843828710387e-02,8.310249307479256053e-03,1.000000000000000888e-02,9.523809523809489974e-03,1.088031651829868274e-02,1.268742791234145351e-02,1.662049861495840108e-02,1.730103806228378005e-02,1.152073732718894572e-02,1.384083044982697963e-02,1.379310344827588963e-02
