 KNN_PCA_30_70 KNN_Feat_30_70 SVC_PCA_30_70 SVC_Feat_30_70 LR_PCA_30_70 LR_Feat_30_70 KNN_PCA_20_80 KNN_Feat_20_80 SVC_PCA_20_80 SVC_Feat_20_80 LR_PCA_20_80 LR_Feat_20_80 KNN_PCA_10_90 KNN_Feat_10_90 SVC_PCA_10_90 SVC_Feat_10_90 LR_PCA_10_90 LR_Feat_10_90
Train 0.004950495049504955 0.004455445544554459 0.003960396039603964 0.0 0.0 0.0004950495049504955 0.00606323083585969 0.0047639670853183436 0.0017323516673884987 0.0004330879168471524 0.0 0.0 0.0038491147036181506 0.00500384911470364 0.0015396458814472824 0.00038491147036179285 0.0 0.0
Cross 0.009405940594059414 0.00544554455445545 0.007425742574257432 0.004455445544554459 0.004950495049504844 0.0034653465346534684 0.009524748570301611 0.006061545107098332 0.007793146838700027 0.004762843808396866 0.005627705627705537 0.0034641425096957335 0.0076974951830441896 0.006542907959092958 0.005388320735141505 0.004616866755595028 0.003079887357343991 0.004616866755595028
Test 0.009227220299884653 0.012687427912341454 0.01038062283737029 0.008073817762399127 0.005767012687427964 0.009227220299884653 0.00692041522491349 0.01038062283737029 0.00519031141868509 0.01038062283737029 0.0034602076124568004 0.00865051903114189 0.01384083044982698 0.01384083044982698 0.00692041522491349 0.01038062283737029 0.00692041522491349 0.0034602076124568004
Opt_Feat_or_PCA 23.0 84.0 14.0 98.0 29.0 36.0 19.0 97.0 28.0 90.0 29.0 83.0 19.0 60.0 30.0 99.0 29.0 83.0
