 KNN_PCA_30_70 KNN_Feat_30_70 SVC_PCA_30_70 SVC_Feat_30_70 LR_PCA_30_70 LR_Feat_30_70 KNN_PCA_20_80 KNN_Feat_20_80 SVC_PCA_20_80 SVC_Feat_20_80 LR_PCA_20_80 LR_Feat_20_80 KNN_PCA_10_90 KNN_Feat_10_90 SVC_PCA_10_90 SVC_Feat_10_90 LR_PCA_10_90 LR_Feat_10_90
Train 0.007425742574257432 0.006435643564356441 0.0024752475247524774 0.0004950495049504955 0.0 0.0 0.00606323083585969 0.007362494586401036 0.003031615417929845 0.0017323516673884987 0.0 0.0 0.006928406466512715 0.005388760585065433 0.0019245573518090753 0.0015396458814472824 0.0 0.0
Cross 0.011386138613861396 0.007920792079207928 0.009405940594059414 0.006435643564356441 0.006435643564356441 0.0034653465346533574 0.00779502493168438 0.007795024931684269 0.007364002591768282 0.006063423200082574 0.00476472190138133 0.004330882421988647 0.008466725952274934 0.0061575515043722495 0.006926782273602994 0.005772936119756933 0.00615829257447742 0.004232251370979712
Test 0.0046136101499423265 0.0034602076124568004 0.0034602076124568004 0.0034602076124568004 0.0023068050749711633 0.0034602076124568004 0.00865051903114189 0.00519031141868509 0.00692041522491349 0.00519031141868509 0.00692041522491349 0.0017301038062284002 0.0034602076124568004 0.01038062283737029 0.0034602076124568004 0.01038062283737029 0.01038062283737029 0.0
Opt_Feat_or_PCA 21.0 89.0 30.0 89.0 28.0 96.0 24.0 70.0 19.0 67.0 28.0 95.0 29.0 84.0 26.0 47.0 24.0 98.0
