KNN_PCA_30_70 KNN_Feat_30_70 SVC_PCA_30_70 SVC_Feat_30_70 LR_PCA_30_70 LR_Feat_30_70 KNN_PCA_20_80 KNN_Feat_20_80 SVC_PCA_20_80 SVC_Feat_20_80 LR_PCA_20_80 LR_Feat_20_80 KNN_PCA_10_90 KNN_Feat_10_90 SVC_PCA_10_90 SVC_Feat_10_90 LR_PCA_10_90 LR_Feat_10_90
0.004455445544554459 0.005940594059405946 0.004950495049504955 0.001980198019801982 0.0 0.0 0.005630142919012537 0.005630142919012537 0.0038977912516240387 0.002165439584235651 0.0 0.0 0.004618937644341847 0.007313317936874508 0.003079291762894565 0.003079291762894565 0.0 0.0
0.007920792079207928 0.008415841584158423 0.007920792079207928 0.006930693069306826 0.009405940594059414 0.004950495049504844 0.008227925364584943 0.008227925364584943 0.0064972626794752575 0.005631461813674354 0.007794085885192148 0.003897042942596074 0.00769675411293913 0.008465243812064593 0.008082851637764898 0.0073113976582185325 0.0073113976582185325 0.005772936119756933
0.008073817762399127 0.011534025374855816 0.005767012687427964 0.008073817762399127 0.008073817762399127 0.0023068050749711633 0.00865051903114189 0.01038062283737029 0.00519031141868509 0.00519031141868509 0.0034602076124568004 0.0034602076124568004 0.0034602076124568004 0.0034602076124568004 0.0 0.0 0.00692041522491349 0.0034602076124568004
25.0 90.0 10.0 83.0 20.0 93.0 22.0 95.0 21.0 91.0 29.0 95.0 28.0 79.0 22.0 77.0 30.0 96.0
