KNN_PCA_30_70 KNN_Feat_30_70 SVC_PCA_30_70 SVC_Feat_30_70 LR_PCA_30_70 LR_Feat_30_70 KNN_PCA_20_80 KNN_Feat_20_80 SVC_PCA_20_80 SVC_Feat_20_80 LR_PCA_20_80 LR_Feat_20_80 KNN_PCA_10_90 KNN_Feat_10_90 SVC_PCA_10_90 SVC_Feat_10_90 LR_PCA_10_90 LR_Feat_10_90
0.004455445544554459 0.00544554455445545 0.0034653465346534684 0.0024752475247524774 0.0 0.0 0.005630142919012537 0.007362494586401036 0.0038977912516240387 0.0012992637505413462 0.0 0.0 0.006158583525789019 0.006928406466512715 0.002694380292532772 0.0019245573518090753 0.0 0.0
0.006435643564356441 0.008415841584158423 0.005940594059405946 0.005940594059405946 0.007425742574257432 0.003960396039603964 0.009095604323369977 0.008661764843977515 0.0073630635452760496 0.0073630635452760496 0.005631461813674354 0.004765660947873451 0.007698977323254752 0.008082110567659617 0.005772936119756933 0.005773677189862214 0.005386838594931165 0.005002223210315626
0.009227220299884653 0.011534025374855816 0.00692041522491349 0.008073817762399127 0.00692041522491349 0.00692041522491349 0.00519031141868509 0.00519031141868509 0.00692041522491349 0.0034602076124568004 0.01038062283737029 0.00519031141868509 0.00692041522491349 0.00692041522491349 0.0034602076124568004 0.0034602076124568004 0.00692041522491349 0.0
22.0 79.0 24.0 92.0 30.0 94.0 19.0 96.0 10.0 90.0 21.0 91.0 11.0 76.0 20.0 90.0 29.0 97.0
